gene_id,batch1,batch2,batch3,chem1,chem2,chem3
YER178W|PDA1,0,0,0,0,0,0
YER179W|DMC1,0,0,0,0,0,0
YER180C|ISC10,0,0,0,0,0,0
YER180C-A|SLO1,0,0,0,0,0,0
tI(AAU)E2|tI(AAU)E2,0,0,0,0,0,0
YER181C|YER181C,0,0,0,0,0,0
YER182W|FMP10,0,0,0,0,0,0
YER183C|FAU1,0,0,0,0,0,0
YER184C|YER184C,0,0,0,0,0,0
YER185W|PUG1,0,0,0,0,0,0
YER186C|YER186C,0,0,0,0,0,0
YER187W|YER187W,0,0,0,0,0,0
YER188W|YER188W,0,0,0,0,0,0
YER188C-A|YER188C-A,0,0,0,0,0,0
YER189W|YER189W,0,0,0,0,0,0
YER190W|YRF1-2,0,0,0,0,0,0
YER190C-A|YER190C-A,0,0,0,0,0,0
YER190C-B|YER190C-B,0,0,0,0,0,0
YFL068W|YFL068W,0,0,0,0,0,0
YFL067W|YFL067W,0,0,0,0,0,0
YFL066C|YFL066C,0,0,0,0,0,0
YFL065C|YFL065C,0,0,0,0,0,0
YFL064C|YFL064C,0,0,0,0,0,0
YFL063W|YFL063W,0,0,0,0,0,0
YFL062W|COS4,0,0,0,0,0,0
YFL061W|DDI2,0,0,0,0,0,0
YFL060C|SNO3,0,0,0,0,0,0
YFL059W|SNZ3,0,0,0,0,0,0
YFL058W|THI5,0,0,0,0,0,0
YFL057C|AAD16,0,0,0,0,0,0
YFL056C|AAD6,0,0,0,0,0,0
YFL055W|AGP3,0,0,0,0,0,0
YFL054C|YFL054C,0,0,0,0,0,0
YFL053W|DAK2,0,0,0,0,0,0
YFL052W|YFL052W,0,0,0,0,0,0
YFL051C|YFL051C,0,0,0,0,0,0
YFL050C|ALR2,0,0,0,0,0,0
YFL049W|SWP82,0,0,0,0,0,0
YFL048C|EMP47,0,0,0,0,0,0
YFL047W|RGD2,0,0,0,0,0,0
YFL046W|FMP32,0,0,0,0,0,0
YFL045C|SEC53,0,0,0,0,0,0
YFL044C|OTU1,0,0,0,0,0,0
YFL042C|YFL042C,0,0,0,0,0,0
YFL041W-A|YFL041W-A,0,0,0,0,0,0
YFL041W|FET5,0,0,0,0,0,0
YFL040W|YFL040W,0,0,0,0,0,0
YFL039C|ACT1,0,0,0,0,0,0
YFL038C|YPT1,0,0,0,0,0,0
YFL037W|TUB2,0,0,0,0,0,0
RUF21|RUF21,0,0,0,0,0,0
YFL036W|RPO41,0,0,0,0,0,0
YFL034C-B|MOB2,0,0,0,0,0,0
YFL034C-A|RPL22B,0,0,0,0,0,0
YFL034W|YFL034W,0,0,0,0,0,0
YFL033C|RIM15,0,0,0,0,0,0
YFL032W|YFL032W,0,0,0,0,0,0
YFL031W|HAC1,0,0,0,0,0,0
YFL031C-A|YFL031C-A,0,0,0,0,0,0
YFL030W|AGX1,0,0,0,0,0,0
YFL029C|CAK1,0,0,0,0,0,0
YFL028C|CAF16,0,0,0,0,0,0
YFL027C|GYP8,0,0,0,0,0,0
YFL026W|STE2,0,0,0,0,0,0
YFL025C|BST1,0,0,0,0,0,0
YFL024C|EPL1,0,0,0,0,0,0
YFL023W|BUD27,0,0,0,0,0,0
YFL022C|FRS2,0,0,0,0,0,0
YFL021C-A|YFL021C-A,0,0,0,0,0,0
YFL021W|GAT1,0,0,0,0,0,0
YFL020C|PAU5,0,0,0,0,0,0
YFL019C|YFL019C,0,0,0,0,0,0
tP(UGG)F|SUF9,0,0,0,0,0,0
YFL018C|LPD1,0,0,0,0,0,0
YFL017W-A|SMX2,0,0,0,0,0,0
YFL017C|GNA1,0,0,0,0,0,0
YFL016C|MDJ1,0,0,0,0,0,0
YFL015W-A|YFL015W-A,0,0,0,0,0,0
YFL015C|YFL015C,0,0,0,0,0,0
YFL014W|HSP12,0,0,0,0,0,0
YFL013W-A|YFL013W-A,0,0,0,0,0,0
YFL013C|IES1,0,0,0,0,0,0
YFL012W-A|YFL012W-A,0,0,0,0,0,0
YFL012W|YFL012W,0,0,0,0,0,0
YFL011W|HXT10,0,0,0,0,0,0
YFL010W-A|AUA1,0,0,0,0,0,0
YFL010C|WWM1,0,0,0,0,0,0
YFL009W|CDC4,0,0,0,0,0,0
YFL008W|SMC1,0,0,0,0,0,0
YFL007W|BLM10,0,0,0,0,0,0
YFL005W|SEC4,0,0,0,0,0,0
RUF20|RUF20,0,0,0,0,0,0
YFL004W|VTC2,0,0,0,0,0,0
YFL003C|MSH4,0,0,0,0,0,0
tN(GUU)F|tN(GUU)F,0,0,0,0,0,0
YFL002W-B|YFL002W-B,0,0,0,0,0,0
YFL002W-A|YFL002W-A,0,0,0,0,0,0
YFL002C|SPB4,0,0,0,0,0,0
YFL001W|DEG1,0,0,0,0,0,0
YFR001W|LOC1,0,0,0,0,0,0
YFR002W|NIC96,0,0,0,0,0,0
YFR003C|YPI1,0,0,0,0,0,0
YFR004W|RPN11,0,0,0,0,0,0
YFR005C|SAD1,0,0,0,0,0,0
YFR006W|YFR006W,0,0,0,0,0,0
tF(GAA)F|tF(GAA)F,0,0,0,0,0,0
YFR007W|YFH7,0,0,0,0,0,0
YFR008W|FAR7,0,0,0,0,0,0
tG(GCC)F1|SUF20,0,0,0,0,0,0
YFR009W|GCN20,0,0,0,0,0,0
YFR009W-A|YFR009W-A,0,0,0,0,0,0
YFR010W|UBP6,0,0,0,0,0,0
YFR010W-A|YFR010W-A,0,0,0,0,0,0
YFR011C|AIM13,0,0,0,0,0,0
tY(GUA)F1|SUP11,0,0,0,0,0,0
YFR012W|YFR012W,0,0,0,0,0,0
YFR012W-A|YFR012W-A,0,0,0,0,0,0
YFR013W|IOC3,0,0,0,0,0,0
YFR014C|CMK1,0,0,0,0,0,0
YFR015C|GSY1,0,0,0,0,0,0
YFR016C|YFR016C,0,0,0,0,0,0
tG(GCC)F2|tG(GCC)F2,0,0,0,0,0,0
YFR017C|YFR017C,0,0,0,0,0,0
YFR018C|YFR018C,0,0,0,0,0,0
YFR019W|FAB1,0,0,0,0,0,0
tS(GCU)F|tS(GCU)F,0,0,0,0,0,0
YFR020W|YFR020W,0,0,0,0,0,0
YFR021W|ATG18,0,0,0,0,0,0
YFR022W|ROG3,0,0,0,0,0,0
RUF22|RUF22,0,0,0,0,0,0
YFR023W|PES4,0,0,0,0,0,0
YFR024C-A|LSB3,0,0,0,0,0,0
YFR025C|HIS2,0,0,0,0,0,0
tA(AGC)F|tA(AGC)F,0,0,0,0,0,0
YFR026C|ULI1,0,0,0,0,0,0
YFR027W|ECO1,0,0,0,0,0,0
YFR028C|CDC14,0,0,0,0,0,0
tY(GUA)F2|SUP6,0,0,0,0,0,0
YFR029W|PTR3,0,0,0,0,0,0
YFR030W|MET10,0,0,0,0,0,0
YFR031C|SMC2,0,0,0,0,0,0
YFR031C-A|RPL2A,0,0,0,0,0,0
RUF23|RUF23,0,0,0,0,0,0
YFR032C|RRT5,0,0,0,0,0,0
YFR032C-A|RPL29,0,0,0,0,0,0
YFR032C-B|YFR032C-B,0,0,0,0,0,0
YFR033C|QCR6,0,0,0,0,0,0
YFR034C|PHO4,0,0,0,0,0,0
YFR034W-A|YFR034W-A,0,0,0,0,0,0
YFR035C|YFR035C,0,0,0,0,0,0
tK(CUU)F|tK(CUU)F,0,0,0,0,0,0
YFR036W|CDC26,0,0,0,0,0,0
YFR036W-A|YFR036W-A,0,0,0,0,0,0
YFR037C|RSC8,0,0,0,0,0,0
YFR038W|IRC5,0,0,0,0,0,0
YFR039C|YFR039C,0,0,0,0,0,0
YFR040W|SAP155,0,0,0,0,0,0
YFR041C|ERJ5,0,0,0,0,0,0
YFR042W|KEG1,0,0,0,0,0,0
YFR043C|IRC6,0,0,0,0,0,0
YFR044C|DUG1,0,0,0,0,0,0
YFR045W|YFR045W,0,0,0,0,0,0
YFR046C|CNN1,0,0,0,0,0,0
YFR047C|BNA6,0,0,0,0,0,0
YFR048W|RMD8,0,0,0,0,0,0
YFR049W|YMR31,0,0,0,0,0,0
YFR050C|PRE4,0,0,0,0,0,0
YFR051C|RET2,0,0,0,0,0,0
YFR052W|RPN12,0,0,0,0,0,0
YFR052C-A|YFR052C-A,0,0,0,0,0,0
YFR053C|HXK1,0,0,0,0,0,0
YFR054C|YFR054C,0,0,0,0,0,0
YFR056C|YFR056C,0,0,0,0,0,0
YFR055W|IRC7,0,0,0,0,0,0
YFR057W|YFR057W,0,0,0,0,0,0
YGL263W|COS12,0,0,0,0,0,0
YGL262W|YGL262W,0,0,0,0,0,0
YGL261C|PAU11,0,0,0,0,0,0
YGL260W|YGL260W,0,0,0,0,0,0
YGL259W|YPS5,0,0,0,0,0,0
YGL258W-A|YGL258W-A,0,0,0,0,0,0
YGL258W|VEL1,0,0,0,0,0,0
YGL257C|MNT2,0,0,0,0,0,0
YGL256W|ADH4,0,0,0,0,0,0
YGL255W|ZRT1,0,0,0,0,0,0
YGL254W|FZF1,0,0,0,0,0,0
YGL253W|HXK2,0,0,0,0,0,0
YGL252C|RTG2,0,0,0,0,0,0
YGL251C|HFM1,0,0,0,0,0,0
YGL250W|RMR1,0,0,0,0,0,0
YGL249W|ZIP2,0,0,0,0,0,0
YGL248W|PDE1,0,0,0,0,0,0
YGL247W|BRR6,0,0,0,0,0,0
YGL246C|RAI1,0,0,0,0,0,0
YGL245W|GUS1,0,0,0,0,0,0
YGL244W|RTF1,0,0,0,0,0,0
YGL243W|TAD1,0,0,0,0,0,0
YGL242C|YGL242C,0,0,0,0,0,0
YGL241W|KAP114,0,0,0,0,0,0
YGL240W|DOC1,0,0,0,0,0,0
YGL239C|YGL239C,0,0,0,0,0,0
YGL238W|CSE1,0,0,0,0,0,0
YGL237C|HAP2,0,0,0,0,0,0
YGL236C|MTO1,0,0,0,0,0,0
YGL235W|YGL235W,0,0,0,0,0,0
"YGL234W|ADE5,7",0,0,0,0,0,0
YGL233W|SEC15,0,0,0,0,0,0
YGL232W|TAN1,0,0,0,0,0,0
YGL231C|EMC4,0,0,0,0,0,0
YGL230C|YGL230C,0,0,0,0,0,0
YGL229C|SAP4,0,0,0,0,0,0
YGL228W|SHE10,0,0,0,0,0,0
YGL227W|VID30,0,0,0,0,0,0
YGL226C-A|OST5,0,0,0,0,0,0
YGL226W|MTC3,0,0,0,0,0,0
tV(AAC)G3|tV(AAC)G3,0,0,0,0,0,0
YGL225W|VRG4,0,0,0,0,0,0
YGL224C|SDT1,0,0,0,0,0,0
YGL223C|COG1,0,0,0,0,0,0
YGL222C|EDC1,0,0,0,0,0,0
YGL221C|NIF3,0,0,0,0,0,0
YGL220W|FRA2,0,0,0,0,0,0
YGL219C|MDM34,0,0,0,0,0,0
YGL218W|YGL218W,0,0,0,0,0,0
YGL217C|YGL217C,0,0,0,0,0,0
YGL216W|KIP3,0,0,0,0,0,0
YGL215W|CLG1,0,0,0,0,0,0
YGL214W|YGL214W,0,0,0,0,0,0
YGL213C|SKI8,0,0,0,0,0,0
YGL212W|VAM7,0,0,0,0,0,0
YGL211W|NCS6,0,0,0,0,0,0
YGL210W|YPT32,0,0,0,0,0,0
YGL209W|MIG2,0,0,0,0,0,0
YGL208W|SIP2,0,0,0,0,0,0
YGL207W|SPT16,0,0,0,0,0,0
YGL206C|CHC1,0,0,0,0,0,0
YGL205W|POX1,0,0,0,0,0,0
tH(GUG)G1|tH(GUG)G1,0,0,0,0,0,0
YGL204C|YGL204C,0,0,0,0,0,0
YGL203C|KEX1,0,0,0,0,0,0
tK(UUU)G1|tK(UUU)G1,0,0,0,0,0,0
YGL202W|ARO8,0,0,0,0,0,0
YGL201C|MCM6,0,0,0,0,0,0
tK(CUU)G1|tK(CUU)G1,0,0,0,0,0,0
YGL200C|EMP24,0,0,0,0,0,0
YGL199C|YGL199C,0,0,0,0,0,0
YGL198W|YIP4,0,0,0,0,0,0
YGL197W|MDS3,0,0,0,0,0,0
YGL196W|DSD1,0,0,0,0,0,0
YGL195W|GCN1,0,0,0,0,0,0
YGL194C-A|YGL194C-A,0,0,0,0,0,0
YGL194C|HOS2,0,0,0,0,0,0
YGL193C|YGL193C,0,0,0,0,0,0
YGL192W|IME4,0,0,0,0,0,0
YGL191W|COX13,0,0,0,0,0,0
YGL190C|CDC55,0,0,0,0,0,0
YGL189C|RPS26A,0,0,0,0,0,0
YGL188C-A|YGL188C-A,0,0,0,0,0,0
YGL188C|YGL188C,0,0,0,0,0,0
YGL187C|COX4,0,0,0,0,0,0
YGL186C|TPN1,0,0,0,0,0,0
YGL185C|YGL185C,0,0,0,0,0,0
YGL184C|STR3,0,0,0,0,0,0
YGL183C|MND1,0,0,0,0,0,0
YGL182C|YGL182C,0,0,0,0,0,0
YGL181W|GTS1,0,0,0,0,0,0
YGL180W|ATG1,0,0,0,0,0,0
YGL179C|TOS3,0,0,0,0,0,0
YGL178W|MPT5,0,0,0,0,0,0
YGL177W|YGL177W,0,0,0,0,0,0
YGL176C|YGL176C,0,0,0,0,0,0
YGL175C|SAE2,0,0,0,0,0,0
YGL174W|BUD13,0,0,0,0,0,0
YGL173C|KEM1,0,0,0,0,0,0
YGL172W|NUP49,0,0,0,0,0,0
YGL171W|ROK1,0,0,0,0,0,0
YGL170C|SPO74,0,0,0,0,0,0
tK(CUU)G2|tK(CUU)G2,0,0,0,0,0,0
YGL169W|SUA5,0,0,0,0,0,0
YGL168W|HUR1,0,0,0,0,0,0
YGL167C|PMR1,0,0,0,0,0,0
YGL166W|CUP2,0,0,0,0,0,0
YGL165C|YGL165C,0,0,0,0,0,0
YGL164C|YRB30,0,0,0,0,0,0
YGL163C|RAD54,0,0,0,0,0,0
YGL162W|SUT1,0,0,0,0,0,0
YGL161C|YIP5,0,0,0,0,0,0
YGL160W|AIM14,0,0,0,0,0,0
YGL159W|YGL159W,0,0,0,0,0,0
tL(CAA)G1|tL(CAA)G1,0,0,0,0,0,0
YGL158W|RCK1,0,0,0,0,0,0
YGL157W|YGL157W,0,0,0,0,0,0
YGL156W|AMS1,0,0,0,0,0,0
YGL155W|CDC43,0,0,0,0,0,0
YGL154C|LYS5,0,0,0,0,0,0
YGL153W|PEX14,0,0,0,0,0,0
YGL152C|YGL152C,0,0,0,0,0,0
YGL151W|NUT1,0,0,0,0,0,0
YGL150C|INO80,0,0,0,0,0,0
YGL149W|YGL149W,0,0,0,0,0,0
YGL148W|ARO2,0,0,0,0,0,0
YGL147C|RPL9A,0,0,0,0,0,0
YGL146C|RRT6,0,0,0,0,0,0
YGL145W|TIP20,0,0,0,0,0,0
YGL144C|ROG1,0,0,0,0,0,0
YGL143C|MRF1,0,0,0,0,0,0
YGL142C|GPI10,0,0,0,0,0,0
YGL141W|HUL5,0,0,0,0,0,0
YGL140C|YGL140C,0,0,0,0,0,0
YGL139W|FLC3,0,0,0,0,0,0
YGL138C|YGL138C,0,0,0,0,0,0
YGL137W|SEC27,0,0,0,0,0,0
YGL136C|MRM2,0,0,0,0,0,0
YGL135W|RPL1B,0,0,0,0,0,0
YGL134W|PCL10,0,0,0,0,0,0
YGL133W|ITC1,0,0,0,0,0,0
YGL132W|YGL132W,0,0,0,0,0,0
YGL131C|SNT2,0,0,0,0,0,0
YGL130W|CEG1,0,0,0,0,0,0
YGL129C|RSM23,0,0,0,0,0,0
YGL128C|CWC23,0,0,0,0,0,0
YGL127C|SOH1,0,0,0,0,0,0
YGL126W|SCS3,0,0,0,0,0,0
YGL125W|MET13,0,0,0,0,0,0
YGL124C|MON1,0,0,0,0,0,0
YGL123W|RPS2,0,0,0,0,0,0
YGL123C-A|YGL123C-A,0,0,0,0,0,0
YGL122C|NAB2,0,0,0,0,0,0
YGL121C|GPG1,0,0,0,0,0,0
YGL120C|PRP43,0,0,0,0,0,0
YGL119W|ABC1,0,0,0,0,0,0
tW(CCA)G1|tW(CCA)G1,0,0,0,0,0,0
YGL118C|YGL118C,0,0,0,0,0,0
YGL117W|YGL117W,0,0,0,0,0,0
YGL116W|CDC20,0,0,0,0,0,0
YGL115W|SNF4,0,0,0,0,0,0
YGL114W|YGL114W,0,0,0,0,0,0
YGL113W|SLD3,0,0,0,0,0,0
YGL112C|TAF6,0,0,0,0,0,0
YGL111W|NSA1,0,0,0,0,0,0
YGL110C|CUE3,0,0,0,0,0,0
YGL109W|YGL109W,0,0,0,0,0,0
YGL108C|YGL108C,0,0,0,0,0,0
YGL107C|RMD9,0,0,0,0,0,0
YGL106W|MLC1,0,0,0,0,0,0
YGL105W|ARC1,0,0,0,0,0,0
YGL104C|VPS73,0,0,0,0,0,0
YGL103W|RPL28,0,0,0,0,0,0
YGL102C|YGL102C,0,0,0,0,0,0
YGL101W|YGL101W,0,0,0,0,0,0
YGL100W|SEH1,0,0,0,0,0,0
YGL099W|LSG1,0,0,0,0,0,0
snR82|SNR82,0,0,0,0,0,0
YGL098W|USE1,0,0,0,0,0,0
tH(GUG)G2|tH(GUG)G2,0,0,0,0,0,0
YGL097W|SRM1,0,0,0,0,0,0
YGL096W|TOS8,0,0,0,0,0,0
tE(UUC)G1|SOE1,0,0,0,0,0,0
YGL095C|VPS45,0,0,0,0,0,0
YGL094C|PAN2,0,0,0,0,0,0
YGL093W|SPC105,0,0,0,0,0,0
YGL092W|NUP145,0,0,0,0,0,0
YGL091C|NBP35,0,0,0,0,0,0
YGL090W|LIF1,0,0,0,0,0,0
YGL089C|MF(ALPHA)2,0,0,0,0,0,0
YGL088W|YGL088W,0,0,0,0,0,0
snR10|SNR10,0,0,0,0,0,0
YGL087C|MMS2,0,0,0,0,0,0
YGL086W|MAD1,0,0,0,0,0,0
YGL085W|YGL085W,0,0,0,0,0,0
YGL084C|GUP1,0,0,0,0,0,0
YGL083W|SCY1,0,0,0,0,0,0
YGL082W|YGL082W,0,0,0,0,0,0
YGL081W|YGL081W,0,0,0,0,0,0
YGL080W|FMP37,0,0,0,0,0,0
YGL079W|YGL079W,0,0,0,0,0,0
YGL078C|DBP3,0,0,0,0,0,0
YGL077C|HNM1,0,0,0,0,0,0
YGL076C|RPL7A,0,0,0,0,0,0
snR39|SNR39,0,0,0,0,0,0
snR39B|SNR39B,0,0,0,0,0,0
YGL075C|MPS2,0,0,0,0,0,0
YGL074C|YGL074C,0,0,0,0,0,0
YGL073W|HSF1,0,0,0,0,0,0
YGL072C|YGL072C,0,0,0,0,0,0
YGL071W|AFT1,0,0,0,0,0,0
YGL070C|RPB9,0,0,0,0,0,0
YGL069C|YGL069C,0,0,0,0,0,0
YGL068W|MNP1,0,0,0,0,0,0
YGL067W|NPY1,0,0,0,0,0,0
YGL066W|SGF73,0,0,0,0,0,0
YGL065C|ALG2,0,0,0,0,0,0
YGL064C|MRH4,0,0,0,0,0,0
YGL063W|PUS2,0,0,0,0,0,0
YGL063C-A|YGL063C-A,0,0,0,0,0,0
YGL062W|PYC1,0,0,0,0,0,0
YGL061C|DUO1,0,0,0,0,0,0
YGL060W|YBP2,0,0,0,0,0,0
YGL059W|PKP2,0,0,0,0,0,0
YGL058W|RAD6,0,0,0,0,0,0
YGL057C|GEP7,0,0,0,0,0,0
YGL056C|SDS23,0,0,0,0,0,0
YGL055W|OLE1,0,0,0,0,0,0
YGL054C|ERV14,0,0,0,0,0,0
tE(UUC)G2|tE(UUC)G2,0,0,0,0,0,0
YGL053W|PRM8,0,0,0,0,0,0
YGL052W|YGL052W,0,0,0,0,0,0
YGL051W|MST27,0,0,0,0,0,0
tR(UCU)G1|tR(UCU)G1,0,0,0,0,0,0
YGL050W|TYW3,0,0,0,0,0,0
YGL049C|TIF4632,0,0,0,0,0,0
YGL048C|RPT6,0,0,0,0,0,0
YGL047W|ALG13,0,0,0,0,0,0
tV(AAC)G1|tV(AAC)G1,0,0,0,0,0,0
YGL045W|RIM8,0,0,0,0,0,0
YGL044C|RNA15,0,0,0,0,0,0
YGL043W|DST1,0,0,0,0,0,0
YGL042C|YGL042C,0,0,0,0,0,0
YGL041C-B|YGL041C-B,0,0,0,0,0,0
YGL041C|YGL041C,0,0,0,0,0,0
YGL041W-A|YGL041W-A,0,0,0,0,0,0
YGL040C|HEM2,0,0,0,0,0,0
tL(CAA)G2|SUP54,0,0,0,0,0,0
YGL039W|YGL039W,0,0,0,0,0,0
YGL038C|OCH1,0,0,0,0,0,0
YGL037C|PNC1,0,0,0,0,0,0
YGL036W|YGL036W,0,0,0,0,0,0
YGL035C|MIG1,0,0,0,0,0,0
YGL034C|YGL034C,0,0,0,0,0,0
YGL033W|HOP2,0,0,0,0,0,0
YGL032C|AGA2,0,0,0,0,0,0
YGL031C|RPL24A,0,0,0,0,0,0
YGL030W|RPL30,0,0,0,0,0,0
YGL029W|CGR1,0,0,0,0,0,0
tF(GAA)G|tF(GAA)G,0,0,0,0,0,0
YGL028C|SCW11,0,0,0,0,0,0
YGL027C|CWH41,0,0,0,0,0,0
YGL026C|TRP5,0,0,0,0,0,0
YGL025C|PGD1,0,0,0,0,0,0
YGL024W|YGL024W,0,0,0,0,0,0
YGL023C|PIB2,0,0,0,0,0,0
YGL022W|STT3,0,0,0,0,0,0
YGL021W|ALK1,0,0,0,0,0,0
YGL020C|GET1,0,0,0,0,0,0
YGL019W|CKB1,0,0,0,0,0,0
YGL018C|JAC1,0,0,0,0,0,0
YGL017W|ATE1,0,0,0,0,0,0
YGL016W|KAP122,0,0,0,0,0,0
YGL015C|YGL015C,0,0,0,0,0,0
YGL014W|PUF4,0,0,0,0,0,0
YGL014C-A|YGL014C-A,0,0,0,0,0,0
YGL013C|PDR1,0,0,0,0,0,0
YGL012W|ERG4,0,0,0,0,0,0
YGL011C|SCL1,0,0,0,0,0,0
YGL010W|YGL010W,0,0,0,0,0,0
YGL009C|LEU1,0,0,0,0,0,0
YGL008C|PMA1,0,0,0,0,0,0
YGL007C-A|YGL007C-A,0,0,0,0,0,0
YGL007W|BRP1,0,0,0,0,0,0
YGL006W-A|YGL006W-A,0,0,0,0,0,0
YGL006W|PMC1,0,0,0,0,0,0
YGL005C|COG7,0,0,0,0,0,0
YGL004C|RPN14,0,0,0,0,0,0
YGL003C|CDH1,0,0,0,0,0,0
YGL002W|ERP6,0,0,0,0,0,0
YGL001C|ERG26,0,0,0,0,0,0
YGR001C|YGR001C,0,0,0,0,0,0
YGR002C|SWC4,0,0,0,0,0,0
YGR003W|CUL3,0,0,0,0,0,0
YGR004W|PEX31,0,0,0,0,0,0
YGR005C|TFG2,0,0,0,0,0,0
YGR006W|PRP18,0,0,0,0,0,0
YGR007W|MUQ1,0,0,0,0,0,0
YGR008C|STF2,0,0,0,0,0,0
YGR009C|SEC9,0,0,0,0,0,0
YGR010W|NMA2,0,0,0,0,0,0
YGR011W|YGR011W,0,0,0,0,0,0
YGR012W|YGR012W,0,0,0,0,0,0
YGR013W|SNU71,0,0,0,0,0,0
YGR014W|MSB2,0,0,0,0,0,0
YGR015C|YGR015C,0,0,0,0,0,0
YGR016W|YGR016W,0,0,0,0,0,0
YGR017W|YGR017W,0,0,0,0,0,0
YGR018C|YGR018C,0,0,0,0,0,0
YGR019W|UGA1,0,0,0,0,0,0
YGR020C|VMA7,0,0,0,0,0,0
YGR021W|YGR021W,0,0,0,0,0,0
YGR022C|YGR022C,0,0,0,0,0,0
YGR023W|MTL1,0,0,0,0,0,0
tD(GUC)G1|tD(GUC)G1,0,0,0,0,0,0
YGR024C|THG1,0,0,0,0,0,0
YGR025W|YGR025W,0,0,0,0,0,0
YGR026W|YGR026W,0,0,0,0,0,0
YGR027C|RPS25A,0,0,0,0,0,0
YGR027W-A|YGR027W-A,0,0,0,0,0,0
YGR027W-B|YGR027W-B,0,0,0,0,0,0
tE(UUC)G3|tE(UUC)G3,0,0,0,0,0,0
YGR028W|MSP1,0,0,0,0,0,0
YGR029W|ERV1,0,0,0,0,0,0
tD(GUC)G2|tD(GUC)G2,0,0,0,0,0,0
snR46|SNR46,0,0,0,0,0,0
YGR030C|POP6,0,0,0,0,0,0
YGR031W|YGR031W,0,0,0,0,0,0
YGR031C-A|NAG1,0,0,0,0,0,0
YGR032W|GSC2,0,0,0,0,0,0
YGR033C|TIM21,0,0,0,0,0,0
YGR034W|RPL26B,0,0,0,0,0,0
YGR035C|YGR035C,0,0,0,0,0,0
YGR035W-A|YGR035W-A,0,0,0,0,0,0
YGR036C|CAX4,0,0,0,0,0,0
YGR037C|ACB1,0,0,0,0,0,0
YGR038W|ORM1,0,0,0,0,0,0
tS(AGA)G|tS(AGA)G,0,0,0,0,0,0
YGR038C-B|YGR038C-B,0,0,0,0,0,0
YGR038C-A|YGR038C-A,0,0,0,0,0,0
YGR039W|YGR039W,0,0,0,0,0,0
YGR040W|KSS1,0,0,0,0,0,0
YGR041W|BUD9,0,0,0,0,0,0
YGR042W|YGR042W,0,0,0,0,0,0
YGR043C|NQM1,0,0,0,0,0,0
YGR044C|RME1,0,0,0,0,0,0
YGR045C|YGR045C,0,0,0,0,0,0
YGR046W|TAM41,0,0,0,0,0,0
YGR047C|TFC4,0,0,0,0,0,0
YGR048W|UFD1,0,0,0,0,0,0
YGR049W|SCM4,0,0,0,0,0,0
YGR050C|YGR050C,0,0,0,0,0,0
YGR051C|YGR051C,0,0,0,0,0,0
YGR052W|FMP48,0,0,0,0,0,0
YGR053C|YGR053C,0,0,0,0,0,0
YGR054W|YGR054W,0,0,0,0,0,0
YGR055W|MUP1,0,0,0,0,0,0
YGR056W|RSC1,0,0,0,0,0,0
YGR057C|LST7,0,0,0,0,0,0
YGR058W|PEF1,0,0,0,0,0,0
YGR059W|SPR3,0,0,0,0,0,0
snR48|SNR48,0,0,0,0,0,0
YGR060W|ERG25,0,0,0,0,0,0
YGR061C|ADE6,0,0,0,0,0,0
YGR062C|COX18,0,0,0,0,0,0
YGR063C|SPT4,0,0,0,0,0,0
YGR064W|YGR064W,0,0,0,0,0,0
YGR065C|VHT1,0,0,0,0,0,0
YGR066C|YGR066C,0,0,0,0,0,0
YGR067C|YGR067C,0,0,0,0,0,0
YGR068C|ART5,0,0,0,0,0,0
YGR068W-A|YGR068W-A,0,0,0,0,0,0
YGR069W|YGR069W,0,0,0,0,0,0
YGR070W|ROM1,0,0,0,0,0,0
YGR071C|YGR071C,0,0,0,0,0,0
YGR072W|UPF3,0,0,0,0,0,0
YGR073C|YGR073C,0,0,0,0,0,0
YGR074W|SMD1,0,0,0,0,0,0
YGR075C|PRP38,0,0,0,0,0,0
YGR076C|MRPL25,0,0,0,0,0,0
YGR077C|PEX8,0,0,0,0,0,0
YGR078C|PAC10,0,0,0,0,0,0
YGR079W|YGR079W,0,0,0,0,0,0
YGR080W|TWF1,0,0,0,0,0,0
YGR081C|SLX9,0,0,0,0,0,0
YGR082W|TOM20,0,0,0,0,0,0
YGR083C|GCD2,0,0,0,0,0,0
YGR084C|MRP13,0,0,0,0,0,0
YGR085C|RPL11B,0,0,0,0,0,0
YGR086C|PIL1,0,0,0,0,0,0
YGR087C|PDC6,0,0,0,0,0,0
YGR088W|CTT1,0,0,0,0,0,0
YGR089W|NNF2,0,0,0,0,0,0
tT(UGU)G1|tT(UGU)G1,0,0,0,0,0,0
YGR090W|UTP22,0,0,0,0,0,0
YGR091W|PRP31,0,0,0,0,0,0
YGR092W|DBF2,0,0,0,0,0,0
YGR093W|YGR093W,0,0,0,0,0,0
YGR094W|VAS1,0,0,0,0,0,0
YGR095C|RRP46,0,0,0,0,0,0
YGR096W|TPC1,0,0,0,0,0,0
YGR097W|ASK10,0,0,0,0,0,0
YGR098C|ESP1,0,0,0,0,0,0
YGR099W|TEL2,0,0,0,0,0,0
YGR100W|MDR1,0,0,0,0,0,0
YGR101W|PCP1,0,0,0,0,0,0
YGR102C|YGR102C,0,0,0,0,0,0
YGR103W|NOP7,0,0,0,0,0,0
YGR104C|SRB5,0,0,0,0,0,0
YGR105W|VMA21,0,0,0,0,0,0
YGR106C|VOA1,0,0,0,0,0,0
